edad,ingreso,gasto,ahorros,compra
73,460.32,460.32,0.0,243.12
63,5835.19,4877.85,957.34,1124.73
36,1419.89,1355.4,64.49,695.13
34,1229.25,618.57,610.68,242.85
58,1244.51,993.14,251.37,290.88
18,2317.94,2005.87,312.07,715.88
18,1270.35,490.1,780.25,242.86
23,1874.93,1636.16,238.77,387.15
23,898.58,621.3,277.28,281.48
41,1483.38,1040.07,443.31,322.41
36,752.91,200.0,552.91,76.2
18,828.99,509.18,319.81,325.01
21,2078.84,1662.75,416.09,509.83
70,1240.89,931.19,309.7,306.23
38,1771.51,1229.51,542.0,339.67
18,2567.64,1839.17,728.47,933.6
39,2782.53,2011.12,771.41,1054.1
18,1842.52,831.93,1010.59,156.48
57,874.29,339.62,534.67,221.75
44,699.68,294.51,405.17,97.37
24,411.86,226.83,185.03,101.3
18,1293.26,442.01,851.25,75.19
21,851.92,616.04,235.88,258.19
41,1451.54,1035.06,416.48,476.54
47,1313.8,943.04,370.76,568.12
25,819.53,819.53,0.0,231.93
18,2721.32,2592.42,128.9,730.39
57,2218.96,1587.18,631.78,353.25
18,1175.84,1157.96,17.88,470.11
50,2163.32,1246.68,916.64,424.97
31,796.02,673.94,122.08,308.5
18,1521.79,781.8,739.99,256.42
48,6643.35,4829.08,1814.27,1305.22
18,2224.34,1885.54,338.8,962.08
18,14361.38,10299.81,4061.57,3103.55
46,8067.52,7128.08,939.44,1905.89
26,736.17,355.15,381.02,20.99
48,649.94,649.94,0.0,426.36
41,740.69,220.45,520.24,125.66
18,588.65,386.3,202.35,170.16
18,2108.48,1928.42,180.06,1096.7
44,2447.48,2447.48,0.0,1010.25
64,3986.47,3530.48,455.99,1179.36
38,1929.07,1764.99,164.08,909.15
31,601.85,343.7,258.15,178.26
39,1305.62,677.52,628.1,243.04
30,5079.68,4476.56,603.12,2129.96
38,1519.54,1037.53,482.01,331.23
25,378.1,277.78,100.32,84.4
75,1313.22,1313.22,0.0,538.89
21,2625.37,2625.37,0.0,900.27
49,1612.07,908.92,703.15,349.56
30,5373.21,3317.19,2056.02,1051.07
18,1759.05,1740.79,18.26,652.79
43,1194.63,549.9,644.73,203.95
26,1216.85,1037.2,179.65,585.01
38,6161.82,4985.03,1176.79,1092.93
34,627.39,516.51,110.88,210.18
51,1165.79,818.03,347.76,367.32
30,1426.18,946.1,480.08,601.35
36,1859.45,1859.45,0.0,714.08
34,1738.38,1488.72,249.66,871.61
56,1289.55,903.49,386.06,490.46
30,450.04,200.0,250.04,49.99
53,1117.15,479.97,637.18,260.91
58,5066.16,3648.41,1417.75,1833.1
45,859.47,236.83,622.64,73.99
50,2703.54,2151.19,552.35,1227.68
27,2906.82,1879.35,1027.47,1052.35
24,3016.28,1529.11,1487.17,338.42
18,322.33,322.33,0.0,198.93
29,826.18,302.44,523.74,38.98
27,1435.46,800.81,634.65,160.88
18,691.89,330.81,361.08,25.57
60,1134.17,831.7,302.47,422.82
30,497.91,497.91,0.0,284.79
46,1521.84,1225.33,296.51,415.99
29,701.96,701.96,0.0,199.21
43,2157.29,1809.97,347.32,744.99
32,3359.79,2374.76,985.03,981.64
36,821.63,821.63,0.0,212.22
41,1188.36,864.56,323.8,223.31
60,934.75,934.75,0.0,399.79
36,991.12,446.31,544.81,95.21
40,1118.01,435.98,682.03,252.24
24,8577.82,5458.84,3118.98,2282.63
43,6397.92,5393.1,1004.82,3001.26
18,1482.21,608.14,874.07,172.27
54,2715.08,2267.22,447.86,505.35
27,3371.29,1948.73,1422.56,1108.43
18,1722.93,1382.48,340.45,561.64
26,1870.02,829.42,1040.6,397.02
26,1096.66,738.75,357.91,199.57
27,1505.7,1382.51,123.19,560.28
22,313.56,200.0,113.56,81.37
35,3382.08,1801.68,1580.4,803.5
25,532.95,530.07,2.88,170.0
32,1284.77,1131.45,153.32,382.8
21,1933.51,1933.51,0.0,1087.55
59,1042.52,787.5,255.02,196.89
21,677.48,511.59,165.89,152.09
43,359.84,200.0,159.84,46.1
19,576.94,548.0,28.94,122.46
39,686.85,370.34,316.51,153.42
27,1102.4,860.16,242.24,284.6
32,8670.5,5906.13,2764.37,1593.54
27,1240.92,1174.0,66.92,454.81
18,1793.07,1170.54,622.53,677.04
28,1403.21,544.92,858.29,151.79
25,2124.83,1671.21,453.62,471.59
36,1495.41,991.5,503.91,642.82
26,378.03,200.0,178.03,119.32
49,549.9,379.61,170.29,55.57
45,1395.38,973.85,421.53,343.22
23,1702.06,1702.06,0.0,439.4
18,1310.26,873.93,436.33,144.53
44,2255.13,1574.24,680.89,889.88
24,1001.65,485.22,516.43,399.93
44,1472.52,1407.17,65.35,610.47
32,2294.46,1908.39,386.07,972.64
47,642.96,411.16,231.8,138.81
33,725.86,558.68,167.18,90.55
43,796.96,345.09,451.87,125.95
25,1118.5,884.62,233.88,286.54
26,4075.51,2693.31,1382.2,1262.59
18,9014.59,5366.89,3647.7,2914.14
45,1791.58,1650.95,140.63,448.53
30,2150.15,1114.42,1035.73,410.13
23,3919.2,3220.49,698.71,1316.21
33,776.24,270.66,505.58,128.74
30,497.3,200.0,297.3,125.6
39,1588.58,941.59,646.99,407.67
41,435.42,435.42,0.0,158.89
59,1126.98,543.88,583.1,278.83
58,1801.57,1461.32,340.25,508.14
42,1738.78,1183.38,555.4,516.36
27,1196.5,522.56,673.94,346.93
45,853.06,853.06,0.0,482.83
29,11288.99,8474.05,2814.94,2194.75
62,1657.12,948.91,708.21,171.02
37,925.39,673.4,251.99,278.96
18,4361.07,3699.57,661.5,1977.0
34,7703.72,5661.45,2042.27,1751.34
37,1668.81,1192.36,476.45,284.64
70,1857.08,1124.85,732.23,384.68
18,1132.67,933.15,199.52,325.55
30,2637.73,1868.72,769.01,665.4
42,925.02,925.02,0.0,235.59
25,1418.92,1120.7,298.22,652.42
40,1389.37,966.02,423.35,393.92
35,4077.0,2598.48,1478.52,1433.37
29,758.45,729.27,29.18,183.22
37,2146.33,1518.86,627.47,641.13
18,3588.94,2200.24,1388.7,896.49
18,1637.65,1384.66,252.99,389.41
39,1303.05,841.35,461.7,429.7
28,2300.29,1546.79,753.5,359.67
43,1129.56,1129.56,0.0,657.55
40,477.68,283.86,193.82,132.47
18,3988.71,2909.64,1079.07,694.92
37,668.38,668.38,0.0,297.52
75,2071.03,1495.1,575.93,334.52
18,1673.36,1231.94,441.42,648.76
27,4082.27,3444.48,637.79,1741.13
34,2818.61,1673.65,1144.96,940.49
48,271.58,200.0,71.58,23.3
20,4700.85,3209.19,1491.66,741.21
64,1116.85,697.18,419.67,286.29
50,1432.83,1432.83,0.0,542.3
39,3923.99,3630.36,293.63,2238.08
51,1336.72,626.64,710.08,308.86
34,3820.3,3160.17,660.13,1469.48
52,410.15,410.15,0.0,149.82
29,3455.52,2327.87,1127.65,1186.3
36,1041.44,964.96,76.48,571.57
37,1035.53,642.16,393.37,319.67
37,3535.54,2620.35,915.19,1428.71
18,2158.98,921.79,1237.19,440.37
27,230.88,200.0,30.88,60.5
18,2191.12,1000.6,1190.52,555.86
53,783.64,376.4,407.24,121.71
39,3069.49,2272.42,797.07,1046.41
34,1804.63,1127.89,676.74,512.12
52,860.68,860.68,0.0,498.44
47,2755.25,1906.59,848.66,581.7
26,8207.9,5298.17,2909.73,1804.92
33,1962.17,1230.78,731.39,705.92
30,3108.84,2123.45,985.39,517.44
32,1228.79,440.65,788.14,382.37
22,1173.29,1173.29,0.0,389.54
26,227.44,200.0,27.44,50.06
44,1282.15,1004.46,277.69,410.1
21,549.47,535.59,13.88,168.77
43,6797.25,5657.41,1139.84,2058.04
25,1106.54,1106.54,0.0,333.65
48,2012.69,1367.55,645.14,759.14
25,4067.07,3407.97,659.1,1439.28
60,2100.17,1911.08,189.09,523.14
36,3958.86,2705.8,1253.06,1475.37
18,2979.28,2744.36,234.92,652.82
48,861.46,635.25,226.21,43.53
23,961.85,200.0,761.85,46.24
18,2013.1,909.97,1103.13,321.27
46,1062.16,1062.16,0.0,203.28
44,443.03,200.0,243.03,0.0
45,939.87,674.54,265.33,427.29
24,1435.5,996.54,438.96,447.47
50,1664.94,1548.44,116.5,727.53
41,4338.81,3025.8,1313.01,777.15
18,2887.78,2367.38,520.4,698.76
18,5113.68,3531.02,1582.66,1679.89
18,3601.45,3096.25,505.2,1127.86
46,2418.07,1665.48,752.59,772.53
43,851.46,642.2,209.26,400.7
37,1514.83,1479.76,35.07,451.23
58,2260.46,1256.38,1004.08,336.92
67,1814.36,1552.12,262.24,529.42
21,2071.21,1371.62,699.59,762.64
30,1837.89,1348.47,489.42,624.11
41,1769.63,1037.71,731.92,376.51
51,544.84,241.68,303.16,135.57
55,427.05,407.46,19.59,134.82
49,2310.43,2256.95,53.48,725.62
37,2359.68,1828.91,530.77,846.12
35,1966.66,1901.77,64.89,476.88
55,2842.3,2559.99,282.31,765.71
24,1744.1,1072.63,671.47,450.73
41,1371.94,650.73,721.21,178.41
18,772.62,772.62,0.0,277.32
42,762.58,332.17,430.41,207.3
55,2542.93,1718.98,823.95,610.54
41,1185.98,1185.98,0.0,459.81
26,501.68,203.91,297.77,40.87
34,1260.7,1042.42,218.28,351.74
21,1804.5,1316.41,488.09,782.67
39,370.6,291.22,79.38,198.28
18,1119.26,877.57,241.69,219.76
18,4934.11,3461.06,1473.05,912.06
41,1143.32,1089.32,54.0,567.49
46,1405.12,966.73,438.39,304.93
25,3829.67,2897.87,931.8,1579.41
30,763.81,699.47,64.34,307.02
35,1323.67,1239.57,84.1,695.44
50,2194.72,1481.04,713.68,696.6
19,612.01,382.93,229.08,183.09
18,10236.05,7583.54,2652.51,2148.06
35,966.77,954.11,12.66,365.65
22,1934.94,1905.66,29.28,961.3
59,869.33,571.0,298.33,295.33
18,999.68,698.49,301.19,359.31
18,445.76,269.03,176.73,111.32
32,3413.85,2530.35,883.5,1565.35
31,1591.68,1311.6,280.08,482.28
25,2190.24,1584.5,605.74,559.57
40,2896.47,2419.38,477.09,631.53
39,1578.55,991.93,586.62,350.61
31,872.44,872.44,0.0,230.84
25,1238.69,505.95,732.74,0.0
62,4038.4,3646.43,391.97,1627.5
34,6332.38,5181.37,1151.01,1110.52
33,434.66,200.0,234.66,100.03
33,573.17,200.0,373.17,127.64
46,4548.14,4394.99,153.15,1964.9
51,2178.15,2178.15,0.0,604.76
36,885.78,631.06,254.72,156.97
58,1036.82,1036.82,0.0,516.87
46,3327.55,2633.88,693.67,1609.55
41,956.46,928.43,28.03,468.49
27,2499.59,2107.01,392.58,701.24
27,2680.0,1965.03,714.97,500.68
43,2037.49,1469.61,567.88,781.22
22,2617.75,2081.56,536.19,872.22
18,1280.81,314.94,965.87,218.26
20,1473.22,685.23,787.99,357.04
56,3711.12,2550.55,1160.57,1060.32
37,3953.39,2728.65,1224.74,1409.52
75,1971.03,1199.76,771.27,614.67
18,2789.02,2051.78,737.24,1142.59
29,1100.75,1030.52,70.23,349.23
28,825.49,417.81,407.68,164.7
18,2472.69,2004.92,467.77,813.18
38,1345.87,605.65,740.22,293.79
34,2082.52,1316.05,766.47,823.25
27,1234.13,1234.13,0.0,777.99
18,2277.25,1308.31,968.94,509.91
18,1099.09,818.63,280.46,293.57
63,2215.83,1674.16,541.67,920.57
32,2590.61,1720.68,869.93,803.0
55,1781.38,1179.12,602.26,593.88
22,1732.12,990.33,741.79,503.25
18,1939.57,1120.57,819.0,564.17
24,2121.41,1999.27,122.14,773.32
31,989.84,389.42,600.42,285.8
30,813.31,768.24,45.07,363.39
44,2016.29,1681.3,334.99,680.66
35,1663.18,827.24,835.94,429.55
55,276.05,200.0,76.05,3.61
37,1002.77,423.9,578.87,175.19
47,3361.33,2758.52,602.81,1402.32
46,1346.11,657.04,689.07,281.03
22,961.13,621.32,339.81,231.53
18,445.81,200.0,245.81,107.1
47,1323.13,630.03,693.1,206.3
22,667.51,667.51,0.0,236.81
41,2716.58,2230.1,486.48,1069.24
42,3457.65,2263.57,1194.08,674.45
34,2352.77,1853.92,498.85,801.11
46,239.82,200.0,39.82,59.27
41,1227.86,1095.89,131.97,393.22
53,15277.69,11877.71,3399.98,5491.43
43,608.82,200.0,408.82,0.0
29,3449.68,3108.77,340.91,1554.03
45,3338.77,2257.75,1081.02,799.97
30,1751.0,1079.16,671.84,277.29
40,3035.49,2701.98,333.51,886.63
33,1238.4,944.49,293.91,304.13
21,2021.81,1119.91,901.9,657.49
23,582.2,200.0,382.2,135.14
44,2262.96,2262.96,0.0,957.4
57,584.62,200.0,384.62,144.51
37,2094.35,1375.43,718.92,228.1
46,4025.42,3084.96,940.46,832.85
43,2717.83,1373.47,1344.36,427.37
48,7674.67,6070.74,1603.93,2228.74
56,551.82,513.91,37.91,274.5
18,2676.18,2280.82,395.36,921.2
19,1549.32,1405.41,143.91,811.6
27,2176.72,1122.74,1053.98,496.44
32,1243.26,992.72,250.54,471.16
38,3272.19,2623.22,648.97,756.02
19,2866.98,1984.92,882.06,713.82
29,1533.23,1533.23,0.0,662.52
27,2727.6,2209.32,518.28,1157.18
52,8792.59,5176.87,3615.72,2877.62
26,1443.24,723.62,719.62,197.06
21,1545.15,1368.1,177.05,351.89
62,1483.91,1350.19,133.72,464.75
48,423.64,284.15,139.49,74.03
39,2299.27,1335.4,963.87,580.38
49,1637.93,1544.54,93.39,606.5
18,440.39,200.0,240.39,92.16
20,1616.58,1517.56,99.02,899.88
18,2409.99,1638.53,771.46,824.93
36,431.66,431.66,0.0,251.39
24,601.44,426.36,175.08,189.51
56,1698.73,1260.9,437.83,646.31
52,1564.85,1564.85,0.0,391.83
40,1574.11,1306.57,267.54,195.5
54,1330.58,815.23,515.35,256.13
65,9791.11,6211.1,3580.01,3063.01
60,4607.0,4066.76,540.24,2329.66
62,2001.74,1578.27,423.47,801.72
33,1786.47,1410.11,376.36,842.59
46,1198.09,398.63,799.46,206.84
26,1910.39,754.54,1155.85,223.55
32,7961.3,6238.78,1722.52,1955.03
46,1495.22,1495.22,0.0,834.9
33,5105.51,3683.12,1422.39,1847.26
61,4797.12,3638.49,1158.63,1658.87
58,3692.35,2574.09,1118.26,944.59
24,1714.73,1506.1,208.63,447.57
18,1186.2,928.7,257.5,461.84
18,2131.84,1371.12,760.72,431.61
33,12363.91,9868.8,2495.11,3084.33
28,1738.33,780.94,957.39,572.4
25,4473.17,2861.76,1611.41,1099.58
34,2602.76,1586.76,1016.0,881.13
47,1069.12,1069.12,0.0,312.78
40,1782.82,1412.0,370.82,389.55
62,3820.23,3087.71,732.52,669.2
21,1054.52,938.37,116.15,276.38
18,1164.71,915.57,249.14,196.86
28,602.77,374.6,228.17,211.68
50,1172.85,863.69,309.16,249.09
30,1008.42,496.59,511.83,228.7
18,2004.09,1441.02,563.07,386.8
41,3205.56,2330.69,874.87,1237.23
21,444.98,200.0,244.98,83.16
48,2039.1,1766.41,272.69,324.41
32,603.6,200.0,403.6,41.84
30,3474.5,2619.25,855.25,1447.48
48,1102.69,1102.69,0.0,317.65
34,1347.06,713.16,633.9,335.17
53,1870.47,1335.57,534.9,602.14
29,4130.9,3209.35,921.55,1421.47
31,3997.69,3193.0,804.69,1661.68
61,5984.46,4773.71,1210.75,1773.29
50,1340.18,1340.18,0.0,468.11
18,1055.17,530.45,524.72,193.9
37,2722.42,2076.28,646.14,1119.33
33,2192.77,2054.56,138.21,914.81
28,2704.47,1910.75,793.72,510.06
24,605.93,200.0,405.93,40.86
39,988.59,538.66,449.93,135.88
75,1308.77,905.54,403.23,313.93
35,3324.86,3324.86,0.0,1596.96
46,1753.66,762.59,991.07,363.91
46,1287.86,1147.54,140.32,374.26
29,513.69,513.69,0.0,276.35
42,1289.55,1178.47,111.08,271.79
35,1335.11,1029.49,305.62,604.07
18,1894.91,1195.38,699.53,579.36
23,853.79,716.78,137.01,412.9
54,838.56,838.56,0.0,179.42
38,1089.73,954.31,135.42,494.88
23,376.55,200.0,176.55,39.36
47,746.56,536.92,209.64,213.25
32,2169.81,1793.83,375.98,491.05
31,1184.78,935.91,248.87,542.07
30,943.02,537.68,405.34,309.11
52,1909.68,1909.68,0.0,437.48
47,3356.63,2353.59,1003.04,683.78
30,1649.48,789.54,859.94,351.88
24,1862.16,1647.95,214.21,625.4
18,1329.91,980.42,349.49,259.79
18,1774.05,1248.84,525.21,487.79
42,3881.44,2836.99,1044.45,1451.94
25,3895.06,1812.75,2082.31,848.71
29,983.11,865.86,117.25,222.8
74,1563.35,1458.59,104.76,887.19
41,700.53,200.0,500.53,184.35
31,2691.05,2459.24,231.81,1025.4
22,2429.68,2050.39,379.29,956.17
26,2152.83,1430.57,722.26,668.04
26,902.0,200.0,702.0,25.71
37,1161.32,942.7,218.62,305.73
31,1042.01,757.74,284.27,426.54
55,420.82,420.82,0.0,89.39
38,1274.61,1233.1,41.51,248.56
18,1538.68,430.21,1108.47,202.82
30,1751.61,950.16,801.45,470.62
36,2705.34,1730.8,974.54,627.79
35,815.98,815.98,0.0,432.82
42,735.92,200.0,535.92,130.82
18,1467.96,886.12,581.84,283.66
39,1249.93,1091.4,158.53,430.25
21,1162.46,815.57,346.89,298.58
58,3026.78,2474.42,552.36,1134.81
75,820.53,200.0,620.53,146.88
26,990.0,631.8,358.2,275.69
20,2895.79,2063.37,832.42,735.74
23,331.97,200.0,131.97,55.03
40,1012.8,1012.8,0.0,270.01
44,3089.11,1973.21,1115.9,696.85
18,5314.0,3622.23,1691.77,1977.17
44,655.02,655.02,0.0,312.96
19,1268.76,991.79,276.97,507.45
70,1588.8,1042.01,546.79,479.75
19,386.52,201.5,185.02,51.21
25,1425.42,1425.42,0.0,358.07
37,2405.58,1223.82,1181.76,503.26
59,2309.69,1767.9,541.79,456.85
49,5085.8,3211.6,1874.2,929.46
44,2314.56,1414.57,899.99,537.44
19,1437.2,989.97,447.23,480.58
38,564.66,291.19,273.47,42.26
32,5188.6,3928.97,1259.63,1129.68
41,992.76,584.35,408.41,154.13
44,2282.19,2067.56,214.63,1234.86
28,1068.87,1024.84,44.03,432.53
21,2895.07,1979.35,915.72,1128.25
59,1045.94,769.4,276.54,304.15
48,1274.92,704.17,570.75,268.32
36,1397.65,933.27,464.38,298.87
18,831.6,695.09,136.51,375.16
70,4839.8,3614.58,1225.22,1353.46
23,319.42,319.42,0.0,59.19
37,926.8,926.8,0.0,391.63
27,2078.84,1886.96,191.88,470.36
60,2374.67,1436.82,937.85,598.09
32,808.77,528.58,280.19,274.0
59,1389.81,1010.36,379.45,590.29
18,2466.05,1449.85,1016.2,347.41
28,1591.65,948.83,642.82,250.12
45,4053.02,3076.01,977.01,1344.84
26,534.92,534.92,0.0,292.19
18,345.18,345.18,0.0,62.15
20,868.94,597.18,271.76,371.82
49,725.71,716.03,9.68,153.31
43,6422.78,5679.19,743.59,3363.67
18,1608.26,771.87,836.39,464.59
25,3133.36,2694.52,438.84,1278.8
46,904.24,761.46,142.78,222.94
34,884.2,468.4,415.8,134.57
27,351.47,351.47,0.0,166.13
35,4214.37,3837.49,376.88,1568.3
18,1090.65,630.47,460.18,87.86
41,958.73,532.87,425.86,242.08
27,2031.73,1794.58,237.15,420.67
24,2697.21,1280.25,1416.96,387.57
52,660.37,660.37,0.0,101.61
38,3235.51,2110.38,1125.13,1134.09
39,1318.71,911.35,407.36,367.35
27,409.77,409.77,0.0,45.61
38,2133.33,1933.19,200.14,593.54
37,2803.87,1931.32,872.55,1081.99
48,2604.58,1129.98,1474.6,433.73
24,925.28,813.44,111.84,474.66
18,2126.48,1663.05,463.43,792.99
18,148.59,148.59,0.0,89.06
18,1584.49,1365.57,218.92,304.89
19,3011.43,2008.89,1002.54,789.66
38,366.11,366.11,0.0,137.99
38,632.48,241.92,390.56,113.23
18,1821.05,1342.18,478.87,718.23
18,1972.51,1493.45,479.06,836.78
33,584.73,394.03,190.7,266.79
58,1146.81,1060.13,86.68,552.12
29,1094.8,999.11,95.69,331.68
18,1286.55,920.37,366.18,217.94
18,802.44,702.5,99.94,299.46
31,1078.73,929.97,148.76,364.63
29,3431.49,2825.35,606.14,1654.17
57,1127.35,1127.35,0.0,393.33
48,1056.73,337.12,719.61,175.45
32,1232.79,1088.91,143.88,484.57
18,424.95,392.11,32.84,23.77
18,1208.36,1208.36,0.0,400.08
33,330.26,293.66,36.6,91.07
61,708.77,648.44,60.33,135.77
33,1109.32,1100.41,8.91,432.54
69,736.91,423.95,312.96,0.0
30,2597.72,1486.98,1110.74,586.19
18,220.02,200.0,20.02,134.77
36,1609.83,1117.72,492.11,562.86
33,3354.6,2141.89,1212.71,1095.23
30,808.39,745.63,62.76,373.47
46,1027.22,791.82,235.4,264.45
51,1885.72,1121.12,764.6,627.66
35,622.98,464.35,158.63,235.43
38,404.74,200.0,204.74,59.3
37,2381.98,2119.14,262.84,1144.25
29,815.06,200.0,615.06,51.08
18,588.92,588.92,0.0,135.87
36,3908.02,3333.67,574.35,1262.13
26,1421.61,1178.65,242.96,416.88
18,742.87,536.63,206.24,225.35
49,1104.34,672.59,431.75,278.51
24,441.89,200.0,241.89,84.61
38,1517.7,1016.08,501.62,406.71
39,818.04,324.28,493.76,69.47
18,1318.79,946.03,372.76,394.0
36,2168.04,1982.31,185.73,885.83
23,2543.27,2126.29,416.98,1177.37
26,1054.12,1054.12,0.0,470.85
18,2578.55,2108.73,469.82,1228.26
35,1198.64,708.28,490.36,225.62
41,1078.16,564.88,513.28,196.67
22,1429.3,904.08,525.22,555.95
21,323.67,200.0,123.67,173.91
42,1687.62,1543.96,143.66,522.47
18,3077.81,3077.81,0.0,1072.87
24,2966.74,2519.01,447.73,985.83
49,2221.46,1511.4,710.06,772.23
51,448.4,448.4,0.0,147.91
56,2433.64,1437.07,996.57,480.76
30,1274.48,672.55,601.93,357.68
18,454.97,200.0,254.97,83.65
37,1288.89,1058.52,230.37,491.17
37,183.39,183.39,0.0,54.19
40,779.94,459.91,320.03,302.82
42,387.28,387.28,0.0,160.09
27,522.88,522.88,0.0,167.65
56,1154.44,674.32,480.12,304.87
54,908.29,908.29,0.0,336.2
53,567.07,289.06,278.01,156.03
41,3535.26,2280.32,1254.94,698.75
56,1127.81,448.94,678.87,359.81
34,1364.97,358.33,1006.64,58.8
39,1304.7,1304.7,0.0,788.57
18,879.23,830.96,48.27,186.95
18,1807.21,1026.64,780.57,135.45
20,883.6,883.6,0.0,261.23
30,2685.24,2121.2,564.04,784.29
24,2160.22,2160.22,0.0,991.24
22,4277.64,2467.93,1809.71,971.8
48,1674.67,1113.31,561.36,275.15
29,3830.72,2987.66,843.06,1568.64
26,364.91,200.0,164.91,58.18
49,905.9,710.67,195.23,189.93
44,1083.69,700.9,382.79,442.41
32,1618.17,805.93,812.24,404.88
18,3386.42,2799.77,586.65,1574.34
33,342.84,342.84,0.0,119.77
22,875.73,875.73,0.0,182.12
75,1645.57,914.92,730.65,346.09
36,1931.33,1599.1,332.23,405.95
56,3026.85,1731.75,1295.1,567.31
23,2159.01,808.93,1350.08,206.8
51,1088.55,593.61,494.94,206.12
31,1040.58,876.4,164.18,323.49
18,1210.8,1210.21,0.59,330.47
31,503.02,245.63,257.39,152.17
18,796.14,735.16,60.98,374.53
43,933.39,646.25,287.14,211.96
32,712.61,712.61,0.0,142.32
50,1715.87,1071.16,644.71,562.83
18,610.93,200.0,410.93,170.76
21,1436.55,1370.49,66.06,672.15
38,1211.96,1051.81,160.15,468.46
21,1067.01,933.61,133.4,378.24
39,472.01,472.01,0.0,119.49
51,1186.41,558.47,627.94,266.05
23,1510.84,856.42,654.42,468.64
19,243.27,243.27,0.0,70.57
25,1356.66,1168.16,188.5,294.91
30,1336.59,436.16,900.43,206.52
27,284.37,200.0,84.37,104.63
19,2721.53,1485.88,1235.65,836.27
34,1758.62,1242.6,516.02,871.52
47,1384.25,938.82,445.43,472.77
30,806.56,363.41,443.15,193.29
42,809.75,517.86,291.89,91.14
24,555.78,555.78,0.0,292.02
35,2806.43,2242.72,563.71,755.72
26,1379.16,938.96,440.2,373.86
31,232.61,232.61,0.0,19.25
34,3070.33,2442.47,627.86,560.79
28,1043.16,930.79,112.37,93.65
27,1035.24,933.05,102.19,203.14
44,1091.28,974.07,117.21,421.08
58,535.28,409.73,125.55,56.32
50,3469.74,2862.23,607.51,621.05
21,3172.86,2647.73,525.13,748.48
18,1335.17,897.34,437.83,361.69
42,3786.89,2823.04,963.85,1005.89
18,5744.8,5237.2,507.6,1536.06
24,996.91,907.95,88.96,546.92
33,788.46,647.27,141.19,287.09
23,2225.17,1398.97,826.2,886.87
30,1050.57,1050.57,0.0,550.18
54,111.69,111.69,0.0,15.87
20,2427.19,1961.59,465.6,685.56
18,4836.59,4080.3,756.29,2397.85
31,1321.37,1321.37,0.0,437.34
34,1444.43,1444.43,0.0,759.38
45,757.2,200.0,557.2,110.25
21,1379.64,393.68,985.96,84.27
18,703.02,573.73,129.29,185.36
50,845.95,662.25,183.7,316.54
41,798.87,798.87,0.0,274.35
28,1236.38,1236.38,0.0,254.85
38,4469.07,3869.41,599.66,1079.57
45,2305.7,1989.56,316.14,487.18
31,4442.46,3998.97,443.49,2080.78
33,471.52,435.22,36.3,153.36
26,1856.21,1219.12,637.09,263.13
18,6534.36,4545.55,1988.81,2397.61
26,551.11,200.0,351.11,32.46
50,2209.23,1353.58,855.65,650.85
22,2802.59,2247.97,554.62,855.4
18,779.06,468.71,310.35,308.34
36,1232.9,1212.19,20.71,660.63
65,1828.44,1393.08,435.36,444.51
49,1234.72,1104.32,130.4,525.73
25,545.85,460.98,84.87,199.9
47,418.67,200.0,218.67,131.57
51,2326.72,2326.72,0.0,706.01
43,937.83,937.83,0.0,202.44
40,600.22,247.64,352.58,70.38
28,2149.87,2043.54,106.33,641.7
18,4826.63,4712.93,113.7,1200.36
43,3941.96,2446.95,1495.01,962.5
24,2332.84,2332.84,0.0,1004.89
23,1263.75,336.6,927.15,86.31
52,1491.63,1114.8,376.83,617.74
30,3564.47,2357.9,1206.57,849.48
18,1630.05,1222.42,407.63,591.05
31,4424.68,3294.17,1130.51,1590.07
18,501.98,348.86,153.12,157.77
35,1673.23,1657.07,16.16,827.01
18,2202.8,1068.56,1134.24,360.81
51,567.23,200.0,367.23,62.96
23,326.75,326.75,0.0,149.43
39,7058.19,4836.41,2221.78,1421.82
20,2316.27,2203.47,112.8,495.33
25,7053.07,5857.02,1196.05,2147.99
53,1162.16,941.91,220.25,304.44
46,356.34,200.0,156.34,159.04
18,1703.76,1334.18,369.58,559.48
40,1131.19,648.52,482.67,130.44
23,2409.63,1435.31,974.32,600.24
49,1504.97,518.39,986.58,106.02
30,877.13,550.32,326.81,114.68
18,4073.72,3363.9,709.82,804.13
46,3132.64,1745.09,1387.55,459.69
57,658.77,200.0,458.77,123.68
50,1688.94,1003.95,684.99,447.68
38,1003.41,1003.41,0.0,238.56
54,221.57,221.57,0.0,66.03
53,2307.92,1322.27,985.65,687.18
18,1644.66,1358.57,286.09,417.91
29,6157.59,5451.56,706.03,1530.06
41,286.62,200.0,86.62,68.28
43,2288.51,1195.75,1092.76,533.45
54,2653.33,1976.48,676.85,478.71
48,2451.74,1667.64,784.1,529.89
26,1120.07,506.42,613.65,215.88
40,637.69,489.28,148.41,134.31
33,1388.52,767.34,621.18,289.62
23,1902.9,1723.87,179.03,904.76
39,3473.23,3067.86,405.37,996.28
18,1028.3,200.0,828.3,0.0
24,4537.16,4209.34,327.82,1861.63
29,1831.24,1354.33,476.91,442.58
21,155.59,155.59,0.0,65.49
33,1216.82,511.15,705.67,240.87
18,1809.14,842.83,966.31,390.6
18,424.02,383.54,40.48,95.87
55,1343.6,1236.31,107.29,501.14
18,1419.8,808.41,611.39,285.22
32,1733.69,1352.67,381.02,500.06
32,2888.51,2502.1,386.41,915.15
41,337.91,244.27,93.64,106.3
35,1176.09,1021.56,154.53,202.09
37,5345.24,4468.1,877.14,2408.1
