default,student,balance,income
No,No,1369.8148012177412,55150.822174346045
No,Yes,1547.7938593339175,24201.501223110652
No,No,523.4913454863098,29056.56858679711
No,Yes,969.905946821789,25535.323564267546
No,No,555.5070536340199,20366.929213813277
No,No,1073.8742305231171,26339.24098007783
No,No,144.77043867623053,43362.320735263325
No,No,981.987546587365,35383.443263658744
No,No,1772.9982637867117,54517.30087658684
No,No,380.9720016008755,36176.80445839313
No,No,1615.0655830422552,21041.754368760914
No,Yes,1005.7475489653534,12354.583955461723
No,No,640.5570662936443,43516.454196603576
No,No,520.2592601269856,23084.733325200566
No,No,1653.0358449861585,22188.76513239502
No,Yes,668.3225268366232,19845.108329444727
No,No,1950.8237465703498,43462.580717807345
No,No,1804.4711073918008,29822.76059428735
No,Yes,554.740129710939,17558.718954784246
No,Yes,707.9427938634084,31938.24937304042
No,No,100.27146360782851,43919.498938411954
No,Yes,788.0884969056847,35119.4630385023
No,No,720.5374022193566,47013.305471076535
No,Yes,1763.180148426111,30862.41225126698
No,No,1869.3520208552375,25987.582792322948
No,No,1145.1763595829625,40090.2862649258
No,Yes,1666.5554112671878,31952.44691844557
No,No,589.5846016002673,52057.98242574654
No,No,230.23587812256832,35211.24625063127
No,No,836.9875586039857,28580.404045251573
No,No,1452.6526260481112,24658.683379291557
No,No,28.368299745627052,43294.303523498216
No,No,746.5015348537531,26832.692544731395
No,Yes,141.1712140800804,24200.703438772314
No,No,354.67482925090695,24697.343605229675
No,Yes,922.6759013121414,22337.548389641197
No,No,1889.5713045525845,37889.857699636166
No,No,691.3911363564866,36192.505733073
No,No,1093.5811406618966,40879.4890775178
No,Yes,997.2436497207062,13831.35252035889
No,No,373.75607844542213,32334.565940403194
No,No,952.5266434941667,28797.995525917424
No,No,224.17173912075455,23676.48021150578
No,Yes,820.6387771417423,18203.403597679306
No,No,1632.1667994610937,24559.181500841885
No,No,784.941747813807,36999.3083998436
No,Yes,997.5600624090946,26250.972297992466
No,No,522.7669795215165,42256.242197871616
No,Yes,187.65190943534395,25746.44009515186
No,Yes,686.0723878609448,24561.627519124853
No,No,1245.2801984050577,34288.911377631426
No,No,909.3997459474206,40256.57871086623
No,No,237.18640488125016,12431.442723011198
No,Yes,132.78338507921697,23036.08264748295
No,No,369.9660532008649,36672.02237155846
No,Yes,691.5690075555175,35977.41487647803
No,No,609.0506593006504,22384.245843882927
No,No,615.3186635442803,22031.403280396153
No,No,686.2476309364338,10790.347208723644
No,No,931.186625219736,19592.19396566733
No,No,494.5083836175532,31986.95430776306
No,No,302.58317761698066,26259.66899014213
No,No,1008.8032605131215,26046.1841583914
No,No,1265.8981254450086,33729.289721025656
No,No,432.33558259452127,39323.06048502865
Yes,No,2389.9353470321075,33625.05015343629
Yes,No,1822.8768487833743,33766.98409035857
No,No,253.88592808796412,37536.09212629078
No,Yes,144.4906141128676,10621.036404418224
No,No,596.1555475908237,34789.94587234694
No,Yes,1002.3470212281024,22925.47166263753
Yes,No,2367.046753615788,33428.99877784265
Yes,Yes,2778.2698137650464,19361.581886958564
No,No,1095.427322222015,31445.272323670848
No,No,502.8270547523184,37526.464184766315
No,No,1512.7928963017773,49590.477855025296
No,No,750.2401859513399,16586.291771797205
No,No,204.05750539706182,39217.838902489224
No,No,211.9769553883159,45678.63515002222
No,No,505.5842221809321,20794.40493061657
No,No,1345.90901213114,31705.874500070724
No,Yes,329.7598832019285,25380.42864419152
No,No,504.6835086299598,53589.465111901314
Yes,No,1812.3689856268904,55233.276715755565
No,No,908.2644980586206,20792.967203544213
No,No,986.2203816776398,30477.67628183317
No,No,1379.345726423529,35494.90998624091
No,No,513.1706321376257,39064.545027571425
Yes,No,1894.654923067433,35507.979139785595
No,No,1118.5980612298158,24018.860315498063
No,No,624.6326851081146,23576.898383640128
Yes,Yes,1993.012474401702,12661.240031738584
No,Yes,1301.0945264429022,9305.83827222099
No,No,673.978762162524,17859.480066194257
No,No,1007.1013991384787,45115.219575192044
No,No,328.34590867021336,40602.78539176077
No,No,1516.454792784319,39032.78160125437
Yes,No,2340.7316562251895,31272.849196436226
No,No,148.89173286860876,33084.93405929907
No,No,428.17795194486575,30813.025769671738
No,Yes,477.9669503543066,12341.453150984025
No,Yes,1401.8932745963775,27983.80702957562
No,Yes,964.3579874449135,29418.752694324743
No,No,484.38803700174384,21996.695665283187
No,Yes,655.9754770977378,15391.266886816953
No,No,448.259258070736,37017.67201691852
No,No,1067.9009069540414,36929.4876410889
No,Yes,952.6843467531069,28578.731337600395
No,Yes,630.7359450843801,33345.01124097447
No,Yes,546.0907011348995,16044.625704663817
No,No,1680.3830792023841,32680.05379361677
No,No,1490.3668416700168,23494.80599651643
No,No,1076.6812511998842,24215.08739317466
No,Yes,1661.0881604030817,20441.424934009774
No,No,206.13834914320628,47903.55945157369
No,No,272.42906300815247,44548.18232959953
No,No,245.0383072798378,32751.765535878367
No,No,689.9481907789909,11938.982418516542
No,Yes,1698.684343883908,26199.447349124224
No,No,490.09689853029965,37196.72154658742
No,No,1549.7991684848612,24164.06394053102
No,Yes,512.87259960119,29264.874761556992
No,No,618.7295909908319,23971.760338828688
No,Yes,582.6071242971441,29244.17292147261
No,Yes,698.5433316645432,25137.45780864558
No,No,633.1058370050067,18901.850792659377
No,No,116.25115543289921,29885.23468461289
No,No,890.0852760632811,34946.513915404495
No,No,621.65510015038,36501.57976447047
No,No,1891.8741786758183,43831.7714136898
No,No,1039.4798062349175,45077.73930181187
No,No,862.1007568025445,31113.752027817492
No,No,1817.4194765573106,39093.21874823678
No,No,1695.9884217782314,49579.35933597025
Yes,No,1948.2141573281847,23313.357033910914
No,No,449.8089700589019,27420.397937990463
No,No,239.1982686484504,16948.650346213304
No,No,116.96998674128594,27185.67769612562
No,Yes,1645.554149191129,24890.47006440697
No,No,96.00409800214662,12338.53760013873
No,Yes,963.2196191987493,26509.314965901678
No,No,162.99097924140625,28776.556335469213
No,No,1509.8804288078668,32873.262374910424
No,Yes,1177.7405620102993,15267.896136211823
No,No,1503.9716078430838,32477.39212930577
No,No,815.4802967266253,50291.996649370834
No,No,301.4942690618616,29501.958347803367
No,No,475.14362195152796,11370.630205356447
No,No,1278.5938313726224,45637.72278630826
No,No,147.64035492979895,38924.47846721295
No,No,443.6867896846154,34440.42790994359
No,Yes,470.9474471455548,27426.365094183853
No,Yes,767.7521296335691,24027.613209251827
No,No,1064.262067257559,49932.66239909656
No,Yes,1773.4669539673273,28713.996700076415
No,No,192.64349822767701,28935.752674884992
No,No,320.6900084989336,48419.54941655716
No,Yes,259.2732907142231,36189.89405135367
No,No,659.7179045704123,42603.63951677945
No,No,242.910507870313,37569.295889288456
No,No,884.9340341409516,24959.031168272406
No,No,1616.1351110922685,40356.59010701568
No,No,121.75896011541629,37380.26198009075
No,Yes,397.0694764563401,23262.380490440883
No,No,1961.9772260988789,40492.6813612939
No,No,786.3143657531742,34370.575542139246
No,No,450.0753054906386,38987.83041587463
Yes,Yes,4033.88550047609,30700.80148780261
No,No,545.0202737357026,20189.05501154916
No,No,1034.6284763718802,23253.24603947186
No,Yes,412.83286788823744,17064.447157827126
No,No,291.57728443031885,52900.094092409345
No,No,1078.4272925916757,39834.747327755846
Yes,No,2081.0022469789724,40766.1921405323
No,No,466.7299644940183,44794.380500187355
No,No,271.8399453176485,23033.45580674758
No,No,1355.1909182323523,13117.195949805457
No,No,470.56450218597803,32871.3783714729
No,Yes,1072.5712358735484,29733.00372132822
No,No,455.12348230185376,31524.070393670532
No,No,520.3458821156803,19800.61695473033
No,Yes,382.9530595538124,17113.40518340724
No,No,1098.8768912431578,21707.419997045516
No,No,913.233928057188,27376.355632721145
No,No,890.1671089022828,21906.195493840565
No,No,376.2373331527831,34967.79012728988
No,No,855.9692711955224,28024.18593386952
Yes,No,2269.305254555561,39834.3222691876
No,Yes,328.30912721365326,16614.65438173359
No,No,346.24623187483326,36053.468877451276
No,No,363.1250478585059,33124.00847138046
No,No,736.0759442919367,37460.28944241277
No,Yes,305.52553829856396,27206.99510409169
No,No,982.4234644754802,39936.446259952245
No,Yes,128.36361438677451,29265.300196309137
No,No,1193.8145830427925,38922.910241858706
No,No,878.3311890963105,36478.66005814057
Yes,No,2234.954372682852,26832.763160912422
No,No,285.68992246436335,42007.37048559099
No,No,1392.7694981719317,26531.157972001653
No,No,623.1281126182706,30580.866780612407
No,Yes,636.1811874190428,17418.427509670106
No,Yes,327.48556495569926,17272.630444669736
No,No,460.6824237087919,30329.985309383475
No,Yes,573.8083878262572,21818.797045303003
No,No,164.14622121284498,25364.443478523877
No,No,871.5666385912664,33719.632655499256
No,No,789.8928277581092,35067.60698435126
No,No,1031.6487990780327,28051.211158262675
No,No,411.83190686289805,56396.391388150994
No,No,1225.7284397682129,36826.98276703041
No,Yes,2009.1389090477417,24277.854295320616
No,No,562.96081075627,26740.440556902005
No,Yes,349.3664260319416,24414.893040169303
No,No,707.5395478848551,35908.02637065755
No,No,682.8367532466725,33465.25691996621
No,Yes,703.8851725997739,33380.55704507636
No,No,1033.3608232407794,16485.285612887954
No,Yes,611.4690409893311,20787.34486460241
No,No,270.08731959907135,40638.35393059119
No,Yes,908.8424602199161,17173.361465378162
No,No,1069.1110563619216,18033.273322501154
No,No,1132.0017195339672,28311.101301812872
No,No,482.7661324264655,43939.361704227165
No,Yes,1007.1973782994132,17339.280507493404
No,No,1695.6605340156777,29935.733017722043
No,Yes,1704.7457547251086,26400.374467033234
No,No,153.18473987409683,27706.97093775103
No,No,513.3611518274427,29100.488444286344
No,No,1621.5237575056253,26979.497615380777
No,No,152.21228544823703,27822.206217465835
No,No,641.2238439389006,21870.644768095637
No,No,406.0798749963363,30927.16361326173
No,Yes,1023.1707489632233,30899.63670068737
No,No,67.83474717657383,49328.09271336393
No,No,1517.5751694234457,45998.15287859801
No,No,665.5115760492105,34876.956278739795
No,Yes,304.09330940722043,35061.95032912154
No,No,358.6137642987321,56528.59433167354
No,No,874.466757637426,35312.77798943557
No,No,334.40043471731855,23594.356506876116
Yes,Yes,2443.656127806464,32633.55603691121
No,Yes,728.1174173596119,15025.602671655284
No,Yes,2153.068729962438,17244.438820904546
No,Yes,910.0196095442664,8872.261072934958
No,No,1098.7275354173403,40774.13352518066
No,No,1052.6163504545605,10345.556744405538
No,No,450.1814070530946,43428.510818422685
No,No,1108.4204594909254,51594.423214643255
No,No,483.4726193972936,50777.760374460835
No,No,137.0515164099386,20841.78993358086
No,No,565.2375050667082,14863.036436692517
No,No,219.6623243791289,27075.147906910912
No,No,469.7572256621971,42291.92186426535
No,No,648.7852516621566,45537.88656664959
No,Yes,359.18299341185656,28101.49639183992
No,No,998.7956220979536,38780.05288197053
No,Yes,574.539517297957,39977.03455900251
No,No,213.21563330901526,28719.558291160705
No,No,303.7473322529095,25720.247677628966
No,No,723.8763769908604,21608.69198441224
No,No,545.7692707059405,37829.6591751486
No,Yes,995.0518638684786,22193.14237634637
No,No,727.7483846165583,41749.79064450096
No,Yes,334.13258783325153,20296.154055883493
No,No,397.78520252284125,39787.82099630318
No,No,1218.8067134750524,29661.437905178966
No,No,323.32582577148554,31872.951591141762
Yes,No,1822.6147664676382,32820.097756951654
No,No,169.40292043156177,16496.984177993603
No,No,1191.2861031566192,32100.151805635993
No,Yes,737.2632118353997,27384.99976023524
No,No,280.11392712199876,23618.884231147564
No,No,708.6115383391406,52601.22693265292
No,Yes,399.5206941233101,23484.200186511353
No,No,420.0491000490854,27231.978224280487
No,No,488.3743614923102,26927.459764433213
No,No,1126.5565692590537,47205.11559284474
No,Yes,471.5028769751533,17676.352459907215
No,No,792.5872667910282,36480.97167991388
No,No,1157.0352195048838,42330.361717255495
No,Yes,832.8950610746673,27329.510166557266
No,Yes,1060.2673399960865,19511.25891702383
No,No,645.916779267298,41892.21741110919
No,Yes,1180.8835265381083,24540.435191072498
No,Yes,248.631297394159,11410.406569783116
No,No,1714.8457965657417,45732.65605847309
No,No,371.8748177201888,27364.141777096807
No,Yes,742.9939225039968,22220.773716840027
No,No,93.84210614554438,36594.6537655868
No,No,437.35997346889474,28181.080646625935
No,Yes,980.4422238119267,28748.354053952356
No,Yes,2246.117612434562,15723.117017880195
No,No,1015.8913453485957,27756.194908813137
No,No,466.2180635953126,45757.23201905533
No,No,154.87634829618207,33752.77013148469
Yes,No,1584.1174286875907,22931.858191846095
No,Yes,537.7939825115711,24001.09751925341
No,No,815.3610489663774,37516.53767340446
No,No,467.27207158152044,17639.807441716854
No,Yes,1068.6719645286914,35029.98978125663
No,No,1536.4383292466362,51394.03564306525
No,No,1117.0901185229159,34700.007431149614
No,No,537.7326196329674,31499.183403912397
No,No,1609.5359615394077,33729.440880134585
No,No,2148.7854574459293,42430.50985137357
No,No,1320.2939532760183,38026.0934964477
No,No,479.1702835277131,35892.282005724985
No,Yes,1431.652625190059,33126.31056213066
No,No,1310.990374949743,44809.38792561851
No,No,545.8769214855313,23900.863149604473
Yes,No,2148.5903088375794,42373.958319228885
No,No,1489.7988603814524,45016.20606814165
No,No,568.3104555633704,36282.59698629042
No,Yes,574.5110238286018,27643.233920986
No,No,1290.4302677596272,30425.619189098248
Yes,No,2534.630441161514,21455.79767473966
No,No,221.89110112597322,52372.78562205685
No,No,921.8005259813777,20105.380210822335
No,Yes,1413.5613437997297,35218.81131848222
No,Yes,1832.3985970435876,22993.256607991865
No,No,1186.202284332693,45974.3962870071
No,Yes,543.7484863178588,23610.411919066915
No,No,197.87403785234073,42874.107795401665
No,No,522.7434816338674,37988.54453908311
No,Yes,1390.0515604025766,18764.363742486134
No,No,413.93668133337053,34841.19588113646
No,No,1690.709814843441,32070.695916100787
No,No,603.8170250943228,39929.80457334991
No,No,392.27799618339134,34915.41220840229
No,No,996.8568908317595,36361.56883899546
No,Yes,667.6763387051564,16268.899348807341
No,No,468.1820510102801,20718.68120054406
Yes,No,2334.6752993323294,34206.27828698341
No,No,411.78877637050516,35315.52111043853
No,No,507.8698635894291,22984.32712851493
No,Yes,1208.7489192791952,27450.895997271327
No,Yes,2008.2066554897551,27755.31221383218
No,Yes,1128.0326983318737,24542.934739355376
No,No,721.4906245327647,33657.385797323186
Yes,Yes,3018.289587297619,14577.521588633457
No,No,488.7674510858285,20657.365900478264
No,No,490.7481402073955,37447.08947603096
No,Yes,500.2446678878093,17653.85090135537
No,No,898.4623815252414,25922.36899577124
No,No,318.41585635665564,36287.87138224366
No,Yes,299.37568962510187,37713.56748300611
No,Yes,607.9510309226863,20667.912337676702
No,No,147.10716717061243,54006.78673327298
No,Yes,978.7560364803519,22916.20592578849
No,Yes,1080.1629678405204,27396.972435426957
No,Yes,1216.7426468755662,30168.01324481795
No,No,1229.5324768185887,43825.17473200781
No,Yes,621.9298158210977,25823.452959164388
No,Yes,1854.0375417573632,21842.199972595026
No,No,1442.577351209978,41780.669845835466
No,No,279.9211314172992,37740.074284003145
No,No,647.4564812379134,29141.3421398596
No,No,53.97484663132162,47590.878335499096
No,Yes,1871.8567063653838,26651.790464853468
No,No,1214.4910395221789,26008.10138561106
Yes,No,1804.5928834521035,24838.416334739282
No,Yes,201.60459413181115,37162.41636857641
No,No,959.0478601817027,28573.849663941794
No,No,440.66142535537256,41029.45052530304
No,No,91.76869604260145,37268.53884915812
No,No,1340.4961634720212,40689.495770093556
No,Yes,271.39396832430464,36832.695129253436
No,Yes,1046.276851128732,30431.212568287065
No,No,436.5028527284635,41857.70723844143
No,Yes,918.2800419352496,22071.890783858624
No,No,1241.4309113244656,26854.26786183342
No,No,766.8150384180348,57694.65682240545
No,No,312.8830310855119,33081.63810285759
Yes,Yes,2847.0989839506383,22703.17663835624
